,smiles,microsom_stab_h
2459,Cc1cc(Nc2ncccn2)cc(C2CCCN(CC(=O)Nc3ccc(F)cc3)C2)n1,1.808879124
2460,N#CC1(C(=O)NCC2(C3CC3)CC2)CCCCC1,1.27567983
2461,O=C(CSc1ccc2c(c1)OCCO2)NC1CCCC1,1.923197374
2462,Cc1cc2nc(CCC(=O)N3CCc4n[nH]cc4C3)[nH]c2cc1C,1.240923479
2463,COc1cccc(C)c1C(=O)N(C)CCCn1cccn1,1.579577829
2465,COc1cccc(O[C@H]2CCN(C(=O)c3cc(-c4ccc(C)cc4)on3)CC[C@@H]2O)c1,1.915204543
2466,CC(C)c1cc(C(C)C)c(CC(=O)NS(=O)(=O)Oc2c(C(C)C)cccc2C(C)C)c(C(C)C)c1,1.66225716
2467,CC(C)Oc1cccc(C(C)NC(=O)c2ccnc(-n3cncn3)c2)c1,1.850155922
2468,N#Cc1cc(Oc2ccc3c(c2)CCC3)ncn1,1.824197451
2469,O=C(Nc1cncc(Cl)c1Cl)c1cccc(-n2cccn2)n1,1.995424577
2470,CC1CCC(O)(CSc2nnnn2C2CC2)CC1,1.105476121
2471,CCOCC(=O)Nc1cccc(CN2CCCC2)c1,1.177478783
2472,CC(C)(C)c1cnc(CN2CCC(=O)Nc3cc(F)ccc32)o1,1.994031049
2473,Cc1ccc2c(c1)cc(C(=O)N1CCOC(C(=O)N3CCc4ccccc4C3)C1)n2C,2.291806033
2474,Cc1cc(C)cc(OCCN(C)C(=O)NCCN2CCCCC2=O)c1,2.175874058
2475,CN1CCC(=C2c3ccccc3CCc3sccc32)CC1,1.179810223
2477,COc1cccc(CN(C)c2cc(N3CCCC3)ncn2)n1,2.106068448
2478,CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3cccc(O)c32)cc1,0.954290762
2480,CN(C)C(=O)c1cncc(N(C)CCN(C)C2CCCC2)n1,0.813180533
2481,CCc1ccc(CNc2nncs2)o1,0.890309217
2484,CCc1[nH]nc(NC2CCC(C(=O)OC)CC2)c1C,2.718688487
2485,CN(C)CC(=O)N1CCC(c2ccc(NC(=O)c3nc(C#N)c[nH]3)c(C3=CCCCC3)c2)CC1,1.094051656
2487,NC(=O)CCCSc1nc(N)nc(-c2c(Cl)cc3c4c(cccc24)COC3)n1,1.615466064
2489,Cn1ccc(CSc2n[nH]c(-c3cc(F)cc(F)c3)n2)n1,1.111464152
2490,COc1ccccc1-c1cc(C(C)(C)C)nc(-c2ncccn2)n1,1.355853636
2491,COc1ccc(OCc2n[nH]c(-c3n[nH]c4c3CCC4)n2)cc1,1.706350738
2492,CC(C)N(CCCNC(=O)Nc1ccc(C(C)(C)C)cc1)C[C@@H]1O[C@@H](n2cc(Br)c3c(N)ncnc32)[C@H](O)[C@H]1O,2.548436101
2493,OC1(Cc2nc(-c3ccsc3)no2)CCCCC1,1.312008008
2494,N#Cc1ccc2nc(NCCn3ccnc3)ccc2c1,0.803457116
2495,CN(Cc1cccc(Cl)c1Cl)Cc1cc(=O)n(C)c(=O)n1C,2.280539674
2496,Cc1cc(Nc2ccc(F)cn2)cc(C2CCN(C(=O)Cn3nc(C)ccc3=O)C2)n1,1.295215124
2497,Cc1ccc(C(=O)C2CCN(CC(=O)NC(=O)Nc3ccccc3)CC2)c(C)c1,1.808447305
2498,CN1CCNc2nc3ccccc3nc21,1.869255194
2500,C[C@]1(O)CN(C(=O)Cn2cnc3ccccc3c2=O)CC[C@@H]1Oc1ccccc1,0.853576544
2501,CCN(C)S(=O)(=O)N(C)Cc1cnc2ccccc2c1,1.179925032
2502,N#Cc1ccc2ncnc(N[C@H]3CC[C@H](N4CCOCC4)CC3)c2c1,0.983851719
2503,c1ccc(Nc2nc(N3CCOCC3)nc(N3CCOCC3)n2)cc1,1.358011032
2504,CO[C@@H]1CC[C@@H](N(C)C(=O)COc2c(C)cccc2C)[C@H]1O,1.083395108
2505,CN(CC1CCC1)C(=O)C1CCN(c2ccc3nncn3n2)CC1,0.887561041
2506,Cc1ccc(C#N)c(NCc2ccccc2-n2ccnc2)n1,1.659688064
2508,Cc1cc(C(=O)NCC2CCN(c3ccc4ccccc4n3)CC2)cnc1C,1.764213506
2509,CC(C)Cc1ccccc1CNCc1ccc2[nH]cnc2c1,1.746400644
2512,OCc1nnc(SCCSC2CCCCC2)n1C1CC1,1.461843544
2513,CC(C)CCNC(=O)CSc1nc2ccccc2[nH]1,2.056447458
2514,O=C(CSc1ccccn1)N1CCSc2ccccc21,2.629072023
2515,COc1ccccc1C(=O)CSc1nncn1C1CC1,1.390846827
2516,OCCC1(CNc2ncc(Br)cn2)CC1,0.936815231
2517,CC(C)Cc1cc(CN2CCN(S(=O)(=O)N3CCOCC3)CC2)n[nH]1,1.331690426
2518,CSc1cnc(N2CCCN(c3ncc(SC)cn3)CC2)nc1,2.118813449
2520,CN(C(=O)CSC(C)(C)C)c1ccccc1C#N,1.674833595
2521,CC(C)Oc1ccc(C2(C(=O)NC3CCS(=O)(=O)CC3)CCCC2)cc1,1.195650622
2522,C[C@@H]1CC(=O)Nc2cccc(-c3ccc4c(c3)c(-c3cnn(C)c3)nn4C)c2N1,0.946157395
2523,COc1ccc(CN[C@@H]2CCC[C@H]2Cc2cc(C)no2)cc1OC,1.567191108
2525,Cn1ccnc1-c1noc(NCc2ccccc2)n1,0.702775078
2528,CC(C)c1noc(CNC(=O)N2C[C@@H]3C[C@H](C2)Cn2c3cccc2=O)n1,0.866346423
2529,N#CCN1CCC(CNC(=O)c2c(F)ccc(F)c2F)CC1,0.682415862
2530,NS(=O)(=O)N1CCN(Cc2c(F)cccc2N2CCCC2)CC1,1.383582005
2531,CN(CCOc1ccccc1)CC(=O)NCCc1ccccc1,2.426867334
2532,CSc1nccc(N2Cc3cnn(Cc4ccc(F)cc4)c3C2)n1,2.149625496
2533,COCc1ccccc1COC(=O)c1ccc(C)nc1,2.647509132
2534,Cc1ccnc(N2CC(O)(c3ccc(F)cc3)C2)c1C#N,1.995959697
2535,CCOC(=O)c1ccc(-n2cc(Cc3cnc(OCC)nc3)c(=O)nc2SCc2ccc(F)cc2)cc1,1.963367491
2536,CC(C)(C)OC(=O)NCCCC(=O)N[C@H]1C[C@@H](n2cnc3c(NCc4ccccc4)ncnc32)[C@@H](O)[C@H]1O,2.042843173
2539,COc1nccnc1N1CCC(C(=O)Nc2cccc(F)c2)CC1,2.259651208
2541,CC(C)NC(=O)C1(Cc2ccccc2-c2ccncc2)CCOCC1,2.429718375
2543,CN(C)C1(CNC(=O)N2CCC=C(c3ccccc3)C2)CCOCC1,1.542177858
2544,CCOC1CCN(c2ccnc(C(=O)NCc3ccccc3)c2)CC1,1.261405627
2545,CCCNC(=O)C1(NCc2cncnc2)CCCCC1,1.635182049
2546,COc1ccc(-c2ccc(Cn3nc(C)cc3C)cn2)cc1,1.374455052
2547,Fc1ccc(CCNc2ncnc3ncccc23)cc1,1.124634624
2548,CN(CC(=O)Nc1cccc(S(=O)(=O)N2CCCC2)c1)C1CCCCC1,2.778966957
2549,CCCCOc1nc(N)c2c(n1)N(Cc1cccc(CN3CCCC3)c1)CC(=O)N2,2.053527879
2553,Cc1ccc(Cl)c(OC[C@@]2(O)CN(C3CCCC3)CC[C@@H]2O)c1,2.511300347
2554,CN(Cc1nc2c(s1)CCCC2)c1cnccn1,2.118420158
2555,Cc1cc(CN2CC(O)(CC#N)C2)ccc1F,1.1766121
2557,COc1cccc(C(=O)NCC(=O)Nc2cccc3c2CCCC3)c1,1.762566038
2558,Clc1cccc(Cl)c1Cc1n[nH]c(CCCn2cccn2)n1,1.999748036
2559,CN1C(=O)[C@@H]2CN(CC3=CC[C@H]4C[C@@H]3C4(C)C)C[C@@H]2C1=O,2.31529425
2561,C=CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3C=C[C@@]21C,1.764728927
2563,Cc1cc(CN2CCC(N(C)c3ncc(Cl)cn3)CC2)on1,1.205312653
2564,Cc1nc(-c2ccccc2)c(C(=O)Nc2ccc(Cl)c(Cl)c2)s1,1.950506026
2565,Cc1[nH]nc(CCC(=O)NCCCOC2CCCC2)c1C,1.526804344
2567,Cc1ccccc1C(=O)N1CCC(O)(Cn2ccnc2C)CC1,0.692053365
2568,CC1(C)[C@H]2C[C@H]3Oc4c(ccc(O)c4C(=O)NCCNS(C)(=O)=O)[C@H](O)[C@@]3(O)[C@@H]1C2,1.466823151
2569,CCN1CCN(S(=O)(=O)c2c[nH]c(C(C)C)n2)c2ccccc21,2.412445427
2570,CN1CCC[C@H]1C(=O)N[C@@H](CO)Cc1ccccc1,0.854973674
2575,O=C(CSCCc1ccncc1)Nc1ccccc1,1.291768324
2576,C[C@H]1NC(=O)N(CCc2nc(C(F)(F)F)cs2)C1=O,0.765519543
2577,O=C(Cc1cn2ccccc2n1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,1.529468854
2579,OC1(c2cccnc2F)CCN(Cc2ccc(-c3ccc(F)cc3)o2)CC1,1.275334393
2580,CCN(CC(N)=O)CC(=O)N1c2ccccc2CCc2ccccc21,1.611925012
2582,Cc1cc(N(CCO)CCCO)ncc1Br,1.094296397
2583,Cc1ccc(-c2cnn3c(O)cc(Cn4cccn4)nc23)cc1,1.262759495
2585,O=C1CN(C(=O)c2ccc(Cl)cn2)CCN1CCc1ccccc1,0.860517677
2586,Cc1ccc(F)c(-c2noc(N)c2C)c1,1.292743271
2587,Cc1c[nH]c(CNCc2ccccc2CC(C)C)n1,1.552022986
2590,CNc1ccc(/C=C/c2ccc(OCCOCCOCCF)nc2)cc1,2.402383484
2592,Cc1ccc2[nH]c(CNC(=O)c3ncoc3C)nc2c1C,1.132803818
2593,COc1ccc(Cl)cc1-c1cccc(C(=O)NCCN2CCCC2=O)c1,2.024777015
2594,COc1ccc(C(=O)c2ccc(C)cc2)c(OC)c1,2.007939713
2595,COc1ccc(C(=O)c2ccc(Cl)cc2)c(OC)c1,1.941317597
2596,Cc1cccc(N2CCN(CCCCNC(=O)c3c(F)cccc3F)CC2)c1,1.882638362
2597,Cn1nc(N)c2ccc(Br)cc21,1.380826057
2598,COC(=O)C1=NOC2(CCN(CCC(C)(C)C)CC2)C1,2.159209144
2599,COc1cc(CN2CCCNCC2)cc2c1OCO2,0.713742478
2601,Cc1cc(F)ccc1-c1nc(CCn2c(C)nc3ccccc32)no1,2.600096893
2602,Cc1ccc2oc(C(=O)N3CC[C@H](O)[C@@H](N4CCOCC4)CC3)cc2c1,1.221231613
2603,c1cnc(NCc2cnc3ccsc3c2)nc1,1.096249383
2605,CCOc1ccc(CN[C@@H]2CCC[C@H]2Cc2cc(C)no2)cc1OC,1.789623012
2608,CC1(CNC(=O)N2CCN(Cc3ccon3)CC2)CCCC1,0.870462432
2609,CCCS(=O)(=O)c1nc(NC2CC2)cc(-c2ccc3c(ccn3C3CC(C)(C)NC(C)(C)C3)c2)n1,1.708803183
2611,CN(C)S(=O)(=O)CCCN1CCc2ccccc2CC1,1.20054956
2612,COc1cc2c(cc1OC)[C@@H]1Cc3ccc(OC)c(OC)c3CN1CC2,0.762078087
2613,CN(C)c1ccnc2sc3c(=O)n(N4CCCCCC4)cnc3c12,0.933942603
2614,CNCc1cc(N(C)C)nc(C2CCCN2C(=O)CCc2c[nH]c3ccccc23)n1,1.704502273
2615,CCn1c(C(=O)N(C2CC2)C2CC2)cc2c3c(ncn3C)c(Nc3cc(C)n(C)n3)nc21,1.05219358
2616,Cc1nc(-c2ccc(S(=O)(=O)N(C)C)cc2)cc(C(C)C)n1,1.539176502
2620,CCOc1cccc(-c2cccc(N)n2)c1,2.374878432
2624,Cc1cc(C)c2[nH]c(C(=O)N3CC[C@@](O)(CC(C)C)[C@@H](Oc4ccc(F)cc4)C3)c(C)c2c1,2.144642693
2626,Cc1cccc(N(C)Cc2cnc(N(C)C)nc2)n1,1.761431648
2627,CCc1sc(N)nc1-c1ccc(OC)cc1,2.266417514
2628,O=c1c2sccc2nc2n1CCN(Cc1cc(F)ccc1F)CC2,2.081203239
2629,COc1ccc(OC)c(S(=O)(=O)NCCC(=O)Nc2ccccc2C)c1,1.711630102
2632,COCCc1noc(CN(C)C(=O)c2ccc3c(c2)CCC3)n1,1.018742096
2633,OCCN1CCN(c2ccnc3ccc(Br)cc23)CC1,1.098297536
2635,O=c1c(CO)cc2cc3c(cc2n1Cc1ccccn1)CCC3,1.100611753
2637,N[C@@H]1CCCN(c2c(/C=C3\SC(=O)NC3=O)cccc2-c2ccccc2)C1,0.954628378
2638,CNc1nc(Nc2cnn([C@H]3CCN(C4COC4)C[C@@H]3F)c2Cl)ncc1C(F)(F)F,1.02596091
2641,CNc1nc(C)nc(N[C@H]2CCC[C@@H](C(=O)NCc3ccc(C#N)cc3C(F)(F)F)C2)n1,1.265030198
2642,O=C([C@@H]1CCCN1C(=O)NC(c1ccccc1)c1ccccc1)N1CCCCC1,2.311514403
2643,O=c1c2oc3ccccc3c2ncn1Cc1ccc(F)c(F)c1,1.909775261
2644,COc1cccc(Cc2nc3sc4c(c3c(=O)[nH]2)CCSC4)c1,2.05330514
2645,COc1cc2c(cc1OC)[C@@H]1CC(=O)[C@@H](CC(C)C)CN1CC2,1.761950379
2647,CC(C)c1ccc(CN2CCN(C(=O)C3CCN(C(=O)C4CC4)CC3)CC2)cc1,1.505909329
2648,c1ccc2nc(NCCn3ccnc3)cnc2c1,0.941809473
2651,C#Cc1cccc(N(CC(=O)NC(N)=O)Cc2cccs2)c1,1.585990584
2652,Cn1cnnc1-c1cccc(NS(=O)(=O)c2cc3c(cc2Cl)OCCO3)c1,1.203576775
2653,Cc1cc(Nc2nnc(C)s2)cc(C2CN(C(=O)Cc3csc(C)n3)CCO2)n1,1.270795253
2654,CC(=O)N[C@H]1CCN(C(=O)N[C@H](C)C(c2ccccc2)c2ccccc2)C1,1.803341015
2655,CC(C)CCN1CCC(CNC(=O)C2CC=CC2)CC1,1.098158983
2656,Cc1cccc(NC(=O)CN(C)Cc2nc3ccc(Cl)cc3c(=O)[nH]2)c1C,2.006448927
2657,Cc1cccc2cc(C(=O)NCCCn3nnc4ccccc43)n(C)c12,2.512300084
2660,Cn1cnnc1-c1cccc(NS(=O)(=O)c2ccc3c(c2)OCCCO3)c1,1.752632239
2661,O=c1c2cccnc2ncn1Cc1ccc2c(c1)CCCC2,1.411888952
2664,Cc1cncc(CN2CCC(=C3c4ccc(Cl)cc4CCc4cccnc43)CC2)c1,2.708153952
2666,Cc1nccc(N(C)Cc2nc(-c3cccnc3)no2)n1,0.935255282
2667,COc1cc(C#N)ccc1Cn1ccnc1C(C)C,1.237945677
2668,CC(C)CCN1CCc2nc3cc(C4CC4)nn3c(O)c2C1,0.882068944
2669,Cc1c(C(=O)Nc2ccc(N3CCC(N4CCOCC4)CC3)c(C#N)c2)cnn1-c1ccc(Cl)cc1,1.906663602
2670,CCCc1nnc(N2CCC3(CCCC3)C2)s1,1.938094228
2671,COC(=O)c1cccc2c1CCCN2C(=O)c1ccccc1,2.892047273
2672,N#Cc1ccc(CNc2cnc3ccccc3c2)o1,2.270690479
2673,c1ccn2cc(CSc3ccc(-n4cccn4)nn3)nc2c1,1.269723036
2674,COc1cc(CCNC2CCC3(CC2)OCCO3)ccc1F,1.782716219
2675,COc1ccc(OCc2n[nH]c(-c3ncoc3C(C)C)n2)cc1,1.25022477
2676,Cc1ccc(Cl)c(OC[C@@]2(O)CN(C3CCC3)CC[C@@H]2O)c1,2.219133758
2679,O=c1c2ccccc2nc2n1CCN(Cc1ccc(F)cc1)CC2,1.56944414
2680,O=S(=O)(NCc1n[nH]c2c1CCCCC2)c1ccc(OC(F)F)cc1,2.557246066
2681,CN1CCN(c2oc(-c3cccc4ccccc34)nc2C#N)CC1,1.974396541
2683,COc1ccc(CN2CC(c3ccncc3)C2)cc1Cn1cccn1,1.034989216
2684,CC(C)C[C@H](CO)Nc1nc(S[C@@H](C)c2ccccc2)nc2nc(N)sc12,1.604539237
2685,Cc1ccccc1CS(=O)(=O)c1ncc(Cl)c(C(=O)Nc2sc3c(c2C#N)CCCC3)n1,2.754670155
2686,COc1ccc(CNC(=O)CCSc2nc3c(=O)n(C)c(=O)n(C)c3n2C)cc1,1.71613664
2687,CC(C)COc1ccc(C(C)(C)NCc2nnc(C3CCC3)o2)cc1,2.102111124
2688,c1csc(Cc2nc(-c3cnccn3)no2)c1,1.031812271
2689,CCCN(C(=O)c1ccc(COC)o1)c1nc2c(s1)CCc1c-2cnn1C,1.878663952
2690,COCC(=O)N(CC1CCCO1)c1nc2c(s1)CCc1c-2cnn1C,0.799340549
2692,O=C(Nc1ncccc1OC(F)F)C1CCCCC1,1.789355046
2694,Cc1cc(N2CCC(C(=O)NC3CCCCC3)CC2)nc(-c2ccncc2)n1,1.826204424
2695,COc1ccnc(N2CCCN(Cc3ccccc3C)CC2)n1,2.878485603
2696,COc1ccc(OC)c(C(=O)/C=C/c2ccccc2)c1,2.212595064
2697,CN1C(=O)N[C@H](Cc2c[nH]c3c(Cl)cccc23)C1=O,0.933639113
2698,CC1(C)CC(=O)c2c(C(F)(F)F)nn(-c3ccc(C(N)=O)c(N[C@H]4CC[C@H](OC(=O)CN)CC4)c3)c2C1,2.309964529
2700,O=S(=O)(c1ccccc1)N(CC(F)(F)F)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,0.881384657
2702,COc1cc2nc(-c3ccc(N4CCN(C)CC4)cc3)nc(NCCN3CCOCC3)c2cc1OC,0.939443869
2703,N#Cc1nc(-c2ccccc2)oc1NCc1ccccc1,2.293431064
2704,Cc1ccc(C)c(OCCC(=O)N2CCC(n3c(=O)[nH]c4ccccc43)CC2)c1,2.623930185
2705,O=C(Nc1ccc(C(F)(F)F)cc1)c1ccccn1,1.503136707
2707,Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)CCCN3C(=O)c2cccs2)cc1C,2.56071162
2708,Cc1cnccc1NC(=O)COc1ccccc1C#N,1.088100635
2709,CCOC(=O)N1CCc2cc(NC(=O)c3oc(C)cc3C)ccc21,1.060017543
2710,Nc1ccc2c(c1)ncn2-c1ccccc1,0.880356199
2711,Cc1cc2c(s1)c1cnn(Cc3ccccc3F)c(=O)c1n2C,2.512695067
2712,Cn1c(=O)oc2cc(NC(C3CC3)C3CC3)ccc21,1.134049543
2713,O=C(c1nccc2ccccc12)N1CCC(COc2ccccn2)CC1,1.624776971
2714,CO[C@H]1[C@H](C2(C)O[C@@H]2CC=C(C)C)[C@]2(CC[C@H]1OC(=O)/C=C/c1ccc(OCCN(C)C)cc1)CO2,2.321213048
2716,CCCc1cnc(C)nc1N(C)CCC(C)(C)O,0.910571048
2717,CN(Cc1nc2ccccc2n1C)c1ccnc(-c2ccccc2)n1,2.021040373
2718,Cc1nccc(-c2cccc(NCC(=O)NCc3ccccc3)c2)n1,1.79805645
2719,CCOc1ccc2c(c1)cc(CN1CCSCC1)c1nn(C)c(=O)n12,1.944832928
2720,O=C(c1ccc(NS(=O)(=O)c2cccc3cccnc23)cc1)N1CCN(CC2CC2)CC1,1.880424839
2721,Nc1ncccc1OCc1cccc(Cl)c1,2.196236999
2722,Cc1ccn(CCC(=O)N2CCc3nc4sccc4c(=O)n3CC2)n1,1.230244499
2723,N#CCc1ccc(OCc2ccncc2)cc1,1.726572367
2724,CN1C(=O)c2ccc(C(=O)N3CCN(C4CCCCC4)CC3)cc2C1=O,1.266607954
2725,COc1cc(Nc2c(C#N)cnc3cc(OC)c(OC)cc23)c(Cl)cc1Cl,2.207243784
2727,Cc1cc(C(F)(F)F)nc(N(C)Cc2c(C)noc2C)n1,1.9625398
2728,Cc1ccc(S(=O)(=O)Nc2ccccc2-c2nc3ccccc3[nH]2)cc1,2.087260827
2729,COc1cc(C)nc(N2CCN(c3ccc4ccccc4n3)CC2)n1,1.558612583
2730,Cc1cccc(C)c1OCC(=O)N(C)[C@@H]1CC[C@@H](N2CCOCC2)[C@@H]1O,0.808346036
2731,O=C(Nc1cccc2ncccc12)[C@H]1CCCN(S(=O)(=O)c2ccc(F)cc2)C1,1.547109837
2733,Cn1ccc(C(=O)NCCc2cc3nc(-c4ccncc4)ccn3n2)n1,0.945763923
2734,Cc1ccnc(NC(=O)c2ccnc(C)n2)c1,2.136247975
2737,O=C1OCCN1CCN1CCC(c2cc3ccccc3[nH]2)CC1,1.045635871
2738,Cn1nccc1C(=O)NCCc1cc2nc(-c3cccs3)ccn2n1,1.829522473
2739,COc1cc(-c2cn(C3CCc4c(F)cccc4N(CC(F)(F)F)C3=O)nn2)ccc1-n1cnc(C)c1,1.417069656
2740,Brc1cnc(N2CCCN(c3ccccc3)CC2)nc1,2.081606511
2741,O=[N+]([O-])c1ccc(S(=O)(=O)Nc2cccc(-c3nc4ccccc4s3)c2)cc1,2.426972962
2742,C[C@@H](Cn1nc2c(cc1=O)CCCCC2)NC(=O)CCc1ccccc1,2.345463913
2744,Cc1ccc(C)c(NC(=O)c2cccc(-c3ncon3)c2)c1,1.619886029
2746,Cc1cnc(-c2nc(NCc3cccnc3)ncc2-c2cc(C)no2)cn1,1.232335277
2747,Cc1noc(CCNc2cccc(F)c2C#N)n1,1.6098291
2749,O=C(NCC1(Sc2ccccc2)CC1)c1ccc(=O)[nH]n1,0.896415976
2750,O=c1n(Cc2ccncc2)nc2n1-c1cc(Cl)ccc1C1=NCCN12,1.300704153
2751,CC(=O)Nc1sc2c(c1-c1nc3ccccc3s1)CCN(C(C)C)C2,1.542161534
2752,CC(C)C[C@H](C(=O)N[C@H](C(=O)OC1CCCC1)c1ccccc1)[C@@H](O)C(=O)NO,1.742921423
2753,CCN(C(=O)c1cccc(-n2cccn2)c1)c1ccc(C#N)c(Cl)c1,1.897385138
2758,CCc1nc2ccccc2n1CC(=O)Nc1cnc2ccccc2c1,1.328909405
2759,Cc1c(C(=O)NCC2CCSCC2)nnn1-c1cccc2cnccc12,2.246993158
2761,CN(Cc1cnccn1)Cc1nc(N)c2ccccc2n1,1.1766121
2762,Cc1nc(C)n(-c2ccccc2NC(=O)c2cc(C#N)cn2C)n1,1.063145637
2764,Cc1ccc(CNc2cncc(-n3nc(C)cc3C)n2)cn1,1.370142847
2766,COc1cc(-c2cnc(NC3CC3)nc2-c2cccs2)nc(OC)n1,1.539740839
2767,COCc1ncc(CN2CCC(Oc3ccccc3C)CC2)cn1,1.362821635
2769,N#Cc1cc(F)ccc1Cn1ccnc1-c1ccccn1,1.312706146
2771,Cc1nc(C)c(C(=O)Nc2ccc3ncccc3c2)o1,1.125871467
2773,CN(c1ccccc1N)S(C)(=O)=O,1.008088936
2775,O=C(Nc1cc[nH]n1)c1ccc2c(c1)[nH]c(=O)n2C1CCCC1,1.257414559
2779,CNC(=O)[C@H]1O[C@@H](n2cnc3c(NCc4cccc(I)c4)ncnc32)[C@H](O)[C@@H]1O,2.289894278
2780,Cc1cc(SCc2ccc(Cl)nc2)nc2ccccc12,2.515025612
2782,CC(=O)N1CCc2c(sc(NC(=O)C(C)C)c2-c2nc3ccccc3s2)C1,1.3962339
2783,Cc1cc(C)nc(SCC(=O)N2c3ccccc3C(C)(c3ccccc3)CC2(C)C)n1,3.372714293
2785,O=c1[nH]c2ccccc2n1C1CCN(Cc2coc(-c3cccs3)n2)CC1,1.468243915
2787,O=C(CCc1cnn(-c2ccccc2)c1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,2.753451295
2788,N#Cc1cc(N2CC(CO)C2)nc2ccc(Cl)cc12,1.838364173
2789,CN(C)c1ccnc(C(=O)Nc2ccnn2-c2ccc(C#N)cc2)c1,1.876240941
2790,Cc1nc(-c2cccc(C(N)=O)c2)sc1-c1ccc(F)cc1,1.257846502
2792,Cc1nc(C2CCN(c3ccc(F)cc3C#N)CC2)no1,0.98583049
2793,CC(C)(C)c1cc(NS(=O)(=O)c2c(Cl)cccc2Cl)cc(C(C)(C)C)c1,1.952101391
2794,CC(C)(C)c1cc(NS(=O)(=O)c2cccc(F)c2)cc(C(C)(C)C)c1,1.000859761
2795,Cc1nc(C2CCN(Cc3ccc(C(F)(F)F)cc3)CC2)n[nH]1,0.778006461
2796,Cc1noc(Cc2ccc(C)c(O)c2)n1,1.0309234
2798,O=C(Nc1ccc(C2CCCCC2)cc1)c1ccc(S(=O)(=O)NCc2cccnc2)cc1,2.288037986
2799,O=C(COC(=O)c1cc(O)nc2ccccc12)c1ccc(Oc2c(Cl)cccc2[N+](=O)[O-])cc1,2.993983883
2800,COc1ccc(Cl)cc1N(CC(=O)Nc1ccccc1C(=O)NCc1ccccc1)S(C)(=O)=O,2.773559017
2801,O=S(=O)(NCCC(c1ccccc1)c1ccccc1)c1ccc(Cl)cc1,2.597598687
2803,CN(C)c1ncc(CN2CCC(Cc3ccc(F)cc3)CC2)s1,1.634698895
2805,Cc1sc2ncn(Cc3c(F)cccc3Cl)c(=O)c2c1C,1.902948818
2806,COCC(=O)NC1(C#Cc2ccc(NC(=O)C3CC3)nc2)CCCCC1,1.223158342
2807,O=C(COc1cccc(-n2cncn2)c1)N1CCc2ccccc21,1.577376892
2808,Cc1nc(Cn2nnnc2C(C)(C)C)nc2ccccc12,0.870345371
2810,NCc1ccc(-n2cnc3ccccc32)cc1Cl,1.11330815
2811,Oc1cncc(/C=C/c2nc(-c3ccncc3)no2)c1,1.502481745
2812,N#Cc1c(Cl)nc(N)n1-c1ccccc1,1.069853021
2813,CC(C)c1cc(C(=O)Nc2ncccc2Cl)no1,1.94610823
2814,Cc1noc(CC2CCN(Cc3cccnc3)CC2)n1,0.754883228
2815,CC(C)[C@H](O)C(=O)N[C@@H](C)C(=O)N[C@@H]1C(=O)N(C)CCc2ccccc21,0.80140371
2816,NC(CO)(CO)CCc1ccc(Sc2cccc(OCc3ccccc3)c2)cc1Cl,0.80140371
2817,COc1ccc(F)cc1-c1ccc(-c2nnco2)cc1,1.377470174
2818,Cc1cc(C)nc(SCC(=O)N2c3ccccc3C(C)(c3ccc(Cl)cc3)CC2(C)C)n1,3.015502667
2819,COc1ccc(Cc2noc(-c3cccc4c3OCC(=O)N4)n2)cc1,1.269746373
2820,O=C(Nc1c(F)cccc1Oc1ccccc1)c1cnccn1,1.539402325
2821,O=C(Nc1nnc[nH]1)c1ccc(C2SCCCS2)cc1,0.91481898
2822,O=C(Nc1ccccc1)c1scnc1-c1ccccc1,2.040103683
2823,CCC(=O)Nc1sc2c(c1C#N)CCC2,2.19269566
2828,Cn1c(=O)n(-c2ccc(C(C)(C)C#N)cc2)c2c3cc(-c4cnc5ccccc5c4)ccc3ncc21,1.827771877
2829,N#Cc1ccc(-c2cccc(CN)c2)s1,2.550984956
2831,Cc1ncsc1-c1nc(CNc2cc(F)cc(F)c2)no1,1.817671121
2832,C=CCNC1=C2C[C@@H](C)C[C@@H](OC)[C@@H](O)[C@@H](C)/C=C(\C)[C@@H](OC(N)=O)[C@@H](OC)/C=C\C=C(/C)C(=O)NC(=CC1=O)C2=O,2.688916129
2833,CN1CCN(C(=O)c2ccc3cc(CCNc4ncnc5ccc(C#N)cc45)ccc3c2)CC1,1.912965621
2834,Cc1cc(C)n(C(=O)CCCC(=O)n2nc(C)cc2C)n1,2.784436121
2836,Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)c2c(n3S(=O)(=O)c3ccc(C)cc3)CCC2)cc1,2.362198803
2837,Nc1ccc(Nc2ncc3cnn(C4CCCCCC4)c3n2)cn1,1.914642427
2838,CN(C)c1ccnc(NCc2ccc(F)cc2)n1,1.73254654
2839,N#CC1(NC(=O)Cc2cc3c(ccc4ccccc43)o2)CCOCC1,1.94107891
2840,COc1ccccc1C(=O)/C=C/c1ccccc1C(F)(F)F,2.507164767
2842,Cc1ccc(-c2ccc(F)cc2COc2ccc(CCC(=O)O)cc2)cc1,1.445993182
